x-axis,1,2,3
second,Volt,Volt,Volt
-565.000E-03,-4.637055E+00,-2.844472E+00,+1.883794E+00
-560.000E-03,-4.637055E+00,-2.844472E+00,+1.318467E+00
-555.000E-03,-4.637055E+00,-2.844472E+00,+1.079774E+00
-550.000E-03,-4.637055E+00,-2.844472E+00,+1.381281E+00
-545.000E-03,-4.637055E+00,-2.844472E+00,+1.079774E+00
-540.000E-03,-4.637055E+00,-2.844472E+00,+1.280779E+00
-535.000E-03,-4.637055E+00,-2.844472E+00,+929.020E-03
-530.000E-03,-4.637055E+00,-2.844472E+00,+313.442E-03
-525.000E-03,-4.637055E+00,-2.844472E+00,+878.769E-03
-520.000E-03,-4.637055E+00,-2.824372E+00,+162.688E-03
-515.000E-03,-4.637055E+00,-2.899749E+00,+326.005E-03
-510.000E-03,-4.637055E+00,-2.844472E+00,+125.000E-03
-505.000E-03,-4.637055E+00,-2.844472E+00,-63.442E-03
-500.000E-03,-4.637055E+00,-2.844472E+00,+87.312E-03
-495.000E-03,-4.637055E+00,-2.859548E+00,-917.714E-03
-490.000E-03,-4.476251E+00,-2.844472E+00,-1.081030E+00
-485.000E-03,-4.556653E+00,-2.799246E+00,-1.118719E+00
-480.000E-03,-4.637055E+00,-2.844472E+00,-1.018216E+00
-475.000E-03,-4.637055E+00,-2.824372E+00,-1.282035E+00
-470.000E-03,-4.089317E+00,-2.844472E+00,-1.068467E+00
-465.000E-03,-4.134543E+00,-2.844472E+00,-1.633794E+00
-460.000E-03,-4.556653E+00,-2.899749E+00,-1.520729E+00
-455.000E-03,-4.637055E+00,-2.844472E+00,-1.784548E+00
-450.000E-03,-3.913437E+00,-2.844472E+00,-2.023241E+00
-445.000E-03,-3.848111E+00,-2.844472E+00,-1.834799E+00
-440.000E-03,-4.375749E+00,-2.779146E+00,-1.684045E+00
-435.000E-03,-4.395849E+00,-2.844472E+00,-2.035804E+00
-430.000E-03,-3.672231E+00,-2.844472E+00,-2.927764E+00
-425.000E-03,-3.627005E+00,-2.844472E+00,-2.576005E+00
-420.000E-03,-4.134543E+00,-2.859548E+00,-3.128769E+00
-415.000E-03,-4.074241E+00,-3.045477E+00,-3.179020E+00
-410.000E-03,-3.591829E+00,-2.965075E+00,-2.978015E+00
-405.000E-03,-3.511427E+00,-2.844472E+00,-3.744347E+00
-400.000E-03,-3.687307E+00,-2.844472E+00,-3.442839E+00
-395.000E-03,-3.672231E+00,-2.844472E+00,-3.380025E+00
-390.000E-03,-3.511427E+00,-2.779146E+00,-3.480528E+00
-385.000E-03,-3.466201E+00,-2.879648E+00,-3.731784E+00
-380.000E-03,-3.224995E+00,-2.879648E+00,-4.699121E+00
-375.000E-03,-3.350623E+00,-2.904774E+00,-4.749372E+00
-370.000E-03,-3.189819E+00,-2.844472E+00,-4.586055E+00
-365.000E-03,-3.109417E+00,-3.025377E+00,-4.849874E+00
-360.000E-03,-3.285297E+00,-2.844472E+00,-4.900126E+00
-355.000E-03,-3.285297E+00,-2.844472E+00,-5.189070E+00
-350.000E-03,-2.928513E+00,-2.904774E+00,-5.402638E+00
-345.000E-03,-2.948613E+00,-2.779146E+00,-5.239322E+00
-340.000E-03,-2.787809E+00,-2.899749E+00,-5.754397E+00
-335.000E-03,-2.883286E+00,-2.879648E+00,-5.452889E+00
-330.000E-03,-2.707407E+00,-2.844472E+00,-5.942839E+00
-325.000E-03,-2.767709E+00,-2.844472E+00,-6.143844E+00
-320.000E-03,-2.627005E+00,-2.824372E+00,-5.490578E+00
-315.000E-03,-2.546603E+00,-2.844472E+00,-5.993091E+00
-310.000E-03,-2.561678E+00,-3.025377E+00,-6.545854E+00
-305.000E-03,-2.627005E+00,-2.779146E+00,-6.294598E+00
-300.000E-03,-2.224995E+00,-2.965075E+00,-6.445352E+00
